2026/07/31 11:27:41.644, 0, 97871, 90108, 7173, 0
2026/07/31 11:27:41.652, 1, 97871, 90138, 7143, 0
2026/07/31 11:27:41.654, 2, 97871, 90152, 7129, 0
2026/07/31 11:27:41.655, 3, 97871, 90141, 7140, 0
2026/07/31 11:27:43.656, 0, 97871, 90110, 7171, 0
2026/07/31 11:27:43.657, 1, 97871, 90140, 7141, 0
2026/07/31 11:27:43.657, 2, 97871, 90154, 7127, 0
2026/07/31 11:27:43.657, 3, 97871, 90141, 7140, 0
2026/07/31 11:27:45.657, 0, 97871, 90110, 7171, 0
2026/07/31 11:27:45.657, 1, 97871, 90140, 7141, 0
2026/07/31 11:27:45.657, 2, 97871, 90154, 7127, 0
2026/07/31 11:27:45.657, 3, 97871, 90141, 7140, 0
2026/07/31 11:27:47.657, 0, 97871, 90110, 7171, 0
2026/07/31 11:27:47.657, 1, 97871, 90140, 7141, 0
2026/07/31 11:27:47.657, 2, 97871, 90154, 7127, 0
2026/07/31 11:27:47.657, 3, 97871, 90141, 7140, 0
2026/07/31 11:27:49.658, 0, 97871, 90110, 7171, 0
2026/07/31 11:27:49.658, 1, 97871, 90140, 7141, 0
2026/07/31 11:27:49.658, 2, 97871, 90154, 7127, 0
2026/07/31 11:27:49.658, 3, 97871, 90141, 7140, 0
2026/07/31 11:27:51.658, 0, 97871, 90110, 7171, 0
2026/07/31 11:27:51.658, 1, 97871, 90140, 7141, 0
2026/07/31 11:27:51.658, 2, 97871, 90154, 7127, 0
2026/07/31 11:27:51.658, 3, 97871, 90141, 7140, 0
2026/07/31 11:27:53.658, 0, 97871, 90110, 7171, 0
2026/07/31 11:27:53.658, 1, 97871, 90140, 7141, 0
2026/07/31 11:27:53.658, 2, 97871, 90154, 7127, 0
2026/07/31 11:27:53.659, 3, 97871, 90140, 7140, 0
2026/07/31 11:27:55.659, 0, 97871, 90110, 7171, 0
2026/07/31 11:27:55.659, 1, 97871, 90140, 7141, 0
2026/07/31 11:27:55.659, 2, 97871, 90154, 7127, 0
2026/07/31 11:27:55.659, 3, 97871, 90140, 7140, 0
2026/07/31 11:27:57.659, 0, 97871, 90110, 7171, 0
2026/07/31 11:27:57.659, 1, 97871, 90140, 7141, 0
2026/07/31 11:27:57.659, 2, 97871, 90154, 7127, 0
2026/07/31 11:27:57.659, 3, 97871, 90140, 7140, 0
2026/07/31 11:27:59.659, 0, 97871, 90110, 7171, 0
2026/07/31 11:27:59.660, 1, 97871, 90140, 7141, 0
2026/07/31 11:27:59.660, 2, 97871, 90154, 7127, 0
2026/07/31 11:27:59.660, 3, 97871, 90140, 7140, 0
2026/07/31 11:28:01.660, 0, 97871, 90110, 7171, 0
2026/07/31 11:28:01.660, 1, 97871, 90140, 7141, 0
2026/07/31 11:28:01.660, 2, 97871, 90154, 7127, 0
2026/07/31 11:28:01.660, 3, 97871, 90140, 7140, 0
2026/07/31 11:28:03.660, 0, 97871, 90110, 7171, 0
2026/07/31 11:28:03.660, 1, 97871, 90140, 7141, 0
