2026/07/26 21:40:34.384, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:34.390, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:34.392, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:34.393, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:36.395, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:36.395, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:36.395, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:36.395, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:38.395, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:38.396, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:38.396, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:38.396, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:40.396, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:40.396, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:40.396, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:40.396, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:42.396, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:42.397, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:42.397, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:42.397, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:44.397, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:44.397, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:44.397, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:44.397, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:46.397, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:46.397, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:46.397, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:46.397, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:48.398, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:48.398, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:48.398, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:48.398, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:50.398, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:50.398, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:50.398, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:50.398, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:52.398, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:52.398, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:52.398, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:52.399, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:54.399, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:54.399, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:54.399, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:54.399, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:56.399, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:56.399, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:56.399, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:56.399, 3, 97871, 91566, 5715, 0
2026/07/26 21:40:58.399, 0, 97871, 91561, 5720, 0
2026/07/26 21:40:58.399, 1, 97871, 91603, 5678, 0
2026/07/26 21:40:58.399, 2, 97871, 91566, 5715, 0
2026/07/26 21:40:58.399, 3, 97871, 91566, 5715, 0
2026/07/26 21:41:00.400, 0, 97871, 91561, 5720, 0
2026/07/26 21:41:00.400, 1, 97871, 91603, 5678, 0
2026/07/26 21:41:00.400, 2, 97871, 91566, 5715, 0
2026/07/26 21:41:00.400, 3, 97871, 91566, 5715, 0
2026/07/26 21:41:02.400, 0, 97871, 91561, 5720, 0
2026/07/26 21:41:02.400, 1, 97871, 91603, 5678, 0
2026/07/26 21:41:02.400, 2, 97871, 91566, 5715, 0
2026/07/26 21:41:02.400, 3, 97871, 91566, 5715, 0
2026/07/26 21:41:04.400, 0, 97871, 91561, 5720, 0
2026/07/26 21:41:04.401, 1, 97871, 91603, 5678, 0
2026/07/26 21:41:04.401, 2, 97871, 91566, 5715, 0
2026/07/26 21:41:04.401, 3, 97871, 91566, 5715, 0
2026/07/26 21:41:06.401, 0, 97871, 91561, 5720, 0
2026/07/26 21:41:06.401, 1, 97871, 91603, 5678, 0
2026/07/26 21:41:06.401, 2, 97871, 91566, 5715, 0
2026/07/26 21:41:06.401, 3, 97871, 91566, 5715, 0
2026/07/26 21:41:08.401, 0, 97871, 91561, 5720, 0
2026/07/26 21:41:08.401, 1, 97871, 91603, 5678, 0
2026/07/26 21:41:08.401, 2, 97871, 91566, 5715, 0
2026/07/26 21:41:08.401, 3, 97871, 91566, 5715, 0
2026/07/26 21:41:10.401, 0, 97871, 91561, 5720, 0
2026/07/26 21:41:10.402, 1, 97871, 91603, 5678, 0
2026/07/26 21:41:10.402, 2, 97871, 91566, 5715, 0
2026/07/26 21:41:10.402, 3, 97871, 91566, 5715, 0
2026/07/26 21:41:12.402, 0, 97871, 91561, 5720, 0
2026/07/26 21:41:12.402, 1, 97871, 91603, 5678, 0
2026/07/26 21:41:12.402, 2, 97871, 91566, 5715, 0
2026/07/26 21:41:12.402, 3, 97871, 91566, 5715, 0
2026/07/26 21:41:14.433, 0, 97871, 91561, 5720, 0
2026/07/26 21:41:14.433, 1, 97871, 91603, 5678, 0
2026/07/26 21:41:14.433, 2, 97871, 91566, 5715, 0
2026/07/26 21:41:14.433, 3, 97871, 91566, 5715, 0
2026/07/26 21:41:16.433, 0, 97871, 91561, 5720, 0
2026/07/26 21:41:16.434, 1, 97871, 91603, 5678, 0
2026/07/26 21:41:16.434, 2, 97871, 91566, 5715, 0
2026/07/26 21:41:16.434, 3, 97871, 91566, 5715, 0
2026/07/26 21:41:18.434, 0, 97871, 91561, 5720, 0
2026/07/26 21:41:18.434, 1, 97871, 91603, 5678, 0
2026/07/26 21:41:18.434, 2, 97871, 91566, 5715, 0
2026/07/26 21:41:18.435, 3, 97871, 91566, 5715, 0
2026/07/26 21:41:20.435, 0, 97871, 91561, 5720, 0
2026/07/26 21:41:20.435, 1, 97871, 91603, 5678, 0
